stop_id,feature_type,feature_name
212,6000,Curb ramp near stop
212,6000,Pavement at front door
212,6000,Lighting at stop
212,6000,Protection from the weather
212,6000,Sidewalk at stop
212,6000,Garbage Can
212,6000,Telephone near stop
212,6000,Traffic signal
227,6000,Pavement at back door
227,6000,Schedule display
227,6000,Bench near stop
227,6000,Pavement at front door
227,6000,Lighting at stop
227,6000,Shelter
227,6000,Sidewalk at stop
228,6000,Pavement at back door
228,6000,Bench near stop
228,6000,Crosswalk near stop
228,6000,Curb ramp near stop
228,6000,Pavement at front door
228,6000,Lighting at stop
228,6000,Sidewalk at stop
228,6000,Traffic signal
229,6000,Schedule display
229,6000,Bench near stop
230,6000,Pavement at back door
230,6000,Schedule display
230,6000,Bench near stop
230,6000,Pavement at front door
230,6000,Sidewalk at stop
231,6000,Pavement at back door
231,6000,Schedule display
231,6000,Bench near stop
231,6000,Curb ramp near stop
231,6000,Pavement at front door
231,6000,Sidewalk at stop
233,6000,Pavement at back door
233,6000,Schedule display
233,6000,Bench near stop
233,6000,Pavement at front door
233,6000,Lighting at stop
233,6000,Sidewalk at stop
234,6000,Pavement at back door
234,6000,Pavement at front door
234,6000,Lighting at stop
234,6000,Sidewalk at stop
235,6000,Pavement at back door
235,6000,Schedule display
235,6000,Crosswalk near stop
235,6000,Curb ramp near stop
235,6000,Pavement at front door
235,6000,Sidewalk at stop
235,6000,Traffic signal
236,6000,Pavement at back door
236,6000,Schedule display
236,6000,Bench near stop
236,6000,Bench near stop
236,6000,Crosswalk near stop
236,6000,Curb ramp near stop
236,6000,Pavement at front door
236,6000,Lighting at stop
236,6000,Lighting at stop
236,6000,Shelter
236,6000,Sidewalk at stop
236,6000,Garbage Can
236,6000,Traffic signal
237,6000,Pavement at back door
237,6000,Schedule display
237,6000,Crosswalk near stop
237,6000,Curb ramp near stop
237,6000,Pavement at front door
237,6000,Sidewalk at stop
237,6000,Traffic signal
238,6000,Pavement at back door
238,6000,Schedule display
238,6000,Bench near stop
238,6000,Bench near stop
238,6000,Crosswalk near stop
238,6000,Pavement at front door
238,6000,Lighting at stop
238,6000,Lighting at stop
238,6000,Shelter
238,6000,Sidewalk at stop
238,6000,Traffic signal
239,6000,Pavement at back door
239,6000,Schedule display
239,6000,Bench near stop
239,6000,Crosswalk near stop
239,6000,Curb ramp near stop
239,6000,Pavement at front door
239,6000,Lighting at stop
239,6000,Sidewalk at stop
239,6000,Traffic signal
240,6000,Pavement at back door
240,6000,Schedule display
240,6000,Bench near stop
240,6000,Crosswalk near stop
240,6000,Curb ramp near stop
240,6000,Pavement at front door
240,6000,Lighting at stop
240,6000,Sidewalk at stop
240,6000,Traffic signal
241,6000,Pavement at back door
241,6000,Schedule display
241,6000,Bench near stop
241,6000,Crosswalk near stop
241,6000,Curb ramp near stop
241,6000,Pavement at front door
241,6000,Sidewalk at stop
241,6000,Traffic signal
247,6000,Pavement at back door
247,6000,Bench near stop
247,6000,Crosswalk near stop
247,6000,Curb ramp near stop
247,6000,Pavement at front door
247,6000,Lighting at stop
247,6000,Sidewalk at stop
247,6000,Traffic signal
251,6000,Schedule display
251,6000,Bench near stop
251,6000,Lighting at stop
251,6000,Bus request signal
252,6000,Schedule display
252,6000,Bench near stop
253,6000,Pavement at back door
253,6000,Schedule display
253,6000,Pavement at front door
253,6000,Sidewalk at stop
255,6000,Pavement at back door
255,6000,Schedule display
255,6000,Bench near stop
255,6000,Curb ramp near stop
255,6000,Pavement at front door
255,6000,Lighting at stop
255,6000,Sidewalk at stop
256,6000,Pavement at back door
256,6000,Schedule display
256,6000,Bench near stop
256,6000,Pavement at front door
256,6000,Lighting at stop
256,6000,Sidewalk at stop
256,6000,Garbage Can
257,6000,Pavement at back door
257,6000,Schedule display
257,6000,Bench near stop
257,6000,Curb ramp near stop
257,6000,Pavement at front door
257,6000,Shelter
257,6000,Sidewalk at stop
258,6000,Schedule display
258,6000,Lighting at stop
259,6000,Pavement at back door
259,6000,Schedule display
259,6000,Bench near stop
259,6000,Curb ramp near stop
259,6000,Pavement at front door
259,6000,Lighting at stop
259,6000,Shelter
259,6000,Sidewalk at stop
260,6000,Pavement at back door
260,6000,Schedule display
260,6000,Bench near stop
260,6000,Crosswalk near stop
260,6000,Curb ramp near stop
260,6000,Pavement at front door
260,6000,Sidewalk at stop
260,6000,Traffic signal
261,6000,Pavement at back door
261,6000,Schedule display
261,6000,Bench near stop
261,6000,Crosswalk near stop
261,6000,Curb ramp near stop
261,6000,Pavement at front door
261,6000,Lighting at stop
261,6000,Sidewalk at stop
261,6000,Traffic signal
263,6000,Pavement at back door
263,6000,Schedule display
263,6000,Bench near stop
263,6000,Crosswalk near stop
263,6000,Curb ramp near stop
263,6000,Pavement at front door
263,6000,Shelter
263,6000,Sidewalk at stop
263,6000,Garbage Can
263,6000,Telephone near stop
263,6000,Traffic signal
264,6000,Schedule display
264,6000,Crosswalk near stop
264,6000,Lighting at stop
264,6000,Garbage Can
264,6000,Traffic signal
265,6000,Pavement at back door
265,6000,Schedule display
265,6000,Crosswalk near stop
265,6000,Curb ramp near stop
265,6000,Pavement at front door
265,6000,Lighting at stop
265,6000,Sidewalk at stop
265,6000,Traffic signal
267,6000,Pavement at back door
267,6000,Schedule display
267,6000,Bench near stop
267,6000,Crosswalk near stop
267,6000,Curb ramp near stop
267,6000,Pavement at front door
267,6000,Shelter
267,6000,Sidewalk at stop
267,6000,Garbage Can
267,6000,Traffic signal
268,6000,Pavement at back door
268,6000,Schedule display
268,6000,Pavement at front door
268,6000,Sidewalk at stop
269,6000,Pavement at back door
269,6000,Schedule display
269,6000,Curb ramp near stop
269,6000,Pavement at front door
269,6000,Lighting at stop
269,6000,Sidewalk at stop
270,6000,Schedule display
270,6000,Curb ramp near stop
270,6000,Pavement at front door
270,6000,Lighting at stop
270,6000,Sidewalk at stop
270,6000,Garbage Can
271,6000,Pavement at back door
271,6000,Schedule display
271,6000,Bench near stop
271,6000,Crosswalk near stop
271,6000,Curb ramp near stop
271,6000,Pavement at front door
271,6000,Lighting at stop
271,6000,Shelter
271,6000,Sidewalk at stop
271,6000,Garbage Can
271,6000,Traffic signal
272,6000,Schedule display
272,6000,Bench near stop
272,6000,Curb ramp near stop
272,6000,Pavement at front door
272,6000,Lighting at stop
272,6000,Shelter
272,6000,Sidewalk at stop
272,6000,Garbage Can
273,6000,Pavement at back door
273,6000,Crosswalk near stop
273,6000,Curb ramp near stop
273,6000,Pavement at front door
273,6000,Sidewalk at stop
273,6000,Garbage Can
273,6000,Traffic signal
275,6000,Pavement at back door
275,6000,Schedule display
275,6000,Bench near stop
275,6000,Pavement at front door
275,6000,Sidewalk at stop
277,6000,Pavement at back door
277,6000,Schedule display
277,6000,Bench near stop
277,6000,Crosswalk near stop
277,6000,Curb ramp near stop
277,6000,Pavement at front door
277,6000,Sidewalk at stop
277,6000,Garbage Can
277,6000,Traffic signal
278,6000,Pavement at back door
278,6000,Schedule display
278,6000,Curb ramp near stop
278,6000,Pavement at front door
278,6000,Lighting at stop
278,6000,Sidewalk at stop
279,6000,Pavement at back door
279,6000,Schedule display
279,6000,Bench near stop
279,6000,Curb ramp near stop
279,6000,Pavement at front door
279,6000,Sidewalk at stop
280,6000,Pavement at back door
280,6000,Schedule display
280,6000,Bench near stop
280,6000,Crosswalk near stop
280,6000,Curb ramp near stop
280,6000,Pavement at front door
280,6000,Lighting at stop
280,6000,Lighting at stop
280,6000,Shelter
280,6000,Sidewalk at stop
280,6000,Traffic signal
284,6000,Pavement at back door
284,6000,Schedule display
284,6000,Crosswalk near stop
284,6000,Curb ramp near stop
284,6000,Pavement at front door
284,6000,Sidewalk at stop
284,6000,Garbage Can
284,6000,Traffic signal
285,6000,Schedule display
285,6000,Lighting at stop
286,6000,Pavement at back door
286,6000,Schedule display
286,6000,Bench near stop
286,6000,Curb ramp near stop
286,6000,Pavement at front door
286,6000,Sidewalk at stop
286,6000,Garbage Can
287,6000,Pavement at back door
287,6000,Schedule display
287,6000,Curb ramp near stop
287,6000,Pavement at front door
287,6000,Sidewalk at stop
287,6000,Garbage Can
288,6000,Pavement at back door
288,6000,Schedule display
288,6000,Crosswalk near stop
288,6000,Curb ramp near stop
288,6000,Pavement at front door
288,6000,Lighting at stop
288,6000,Sidewalk at stop
288,6000,Traffic signal
290,6000,Schedule display
291,6000,Schedule display
292,6000,Schedule display
293,6000,Schedule display
297,6000,Schedule display
298,6000,Pavement at back door
298,6000,Schedule display
298,6000,Pavement at front door
298,6000,Sidewalk at stop
298,6000,Garbage Can
300,6000,Schedule display
300,6000,Bench near stop
300,6000,Curb ramp near stop
300,6000,Sidewalk at stop
301,6000,Pavement at back door
301,6000,Schedule display
301,6000,Curb ramp near stop
301,6000,Pavement at front door
301,6000,Sidewalk at stop
302,6000,Pavement at back door
302,6000,Schedule display
302,6000,Curb ramp near stop
302,6000,Pavement at front door
302,6000,Lighting at stop
302,6000,Sidewalk at stop
303,6000,Pavement at back door
303,6000,Schedule display
303,6000,Bench near stop
303,6000,Crosswalk near stop
303,6000,Curb ramp near stop
303,6000,Pavement at front door
303,6000,Lighting at stop
303,6000,Shelter
303,6000,Sidewalk at stop
303,6000,Garbage Can
303,6000,Traffic signal
304,6000,Pavement at back door
304,6000,Crosswalk near stop
304,6000,Curb ramp near stop
304,6000,Pavement at front door
304,6000,Lighting at stop
304,6000,Sidewalk at stop
304,6000,Traffic signal
305,6000,Pavement at back door
305,6000,Schedule display
305,6000,Curb ramp near stop
305,6000,Pavement at front door
305,6000,Sidewalk at stop
306,6000,Pavement at back door
306,6000,Schedule display
306,6000,Pavement at front door
306,6000,Sidewalk at stop
307,6000,Schedule display
307,6000,Crosswalk near stop
307,6000,Curb ramp near stop
307,6000,Lighting at stop
307,6000,Sidewalk at stop
307,6000,Traffic signal
308,6000,Pavement at back door
308,6000,Schedule display
308,6000,Bench near stop
308,6000,Crosswalk near stop
308,6000,Curb ramp near stop
308,6000,Pavement at front door
308,6000,Lighting at stop
308,6000,Protection from the weather
308,6000,Sidewalk at stop
308,6000,Garbage Can
308,6000,Traffic signal
310,6000,Pavement at back door
310,6000,Schedule display
310,6000,Bench near stop
310,6000,Bench near stop
310,6000,Crosswalk near stop
310,6000,Pavement at front door
310,6000,Lighting at stop
310,6000,Shelter
310,6000,Sidewalk at stop
310,6000,Garbage Can
313,6000,Curb ramp near stop
313,6000,Pavement at front door
313,6000,Lighting at stop
313,6000,Sidewalk at stop
314,6000,Lighting at stop
314,6000,Sidewalk at stop
315,6000,Pavement at front door
315,6000,Lighting at stop
315,6000,Sidewalk at stop
316,6000,Schedule display
316,6000,Bench near stop
316,6000,Pavement at front door
316,6000,Lighting at stop
316,6000,Shelter
317,6000,Pavement at back door
317,6000,Schedule display
317,6000,Schedule display
317,6000,Bench near stop
317,6000,Crosswalk near stop
317,6000,Curb ramp near stop
317,6000,Pavement at front door
317,6000,Lighting at stop
317,6000,Shelter
317,6000,Sidewalk at stop
317,6000,Traffic signal
318,6000,Pavement at back door
318,6000,Schedule display
318,6000,Crosswalk near stop
318,6000,Curb ramp near stop
318,6000,Pavement at front door
318,6000,Lighting at stop
318,6000,Sidewalk at stop
318,6000,Traffic signal
319,6000,Schedule display
319,6000,Bench near stop
319,6000,Curb ramp near stop
319,6000,Pavement at front door
319,6000,Lighting at stop
319,6000,Shelter
319,6000,Sidewalk at stop
319,6000,Garbage Can
320,6000,Crosswalk near stop
320,6000,Curb ramp near stop
320,6000,Lighting at stop
320,6000,Sidewalk at stop
321,6000,Schedule display
321,6000,Bench near stop
321,6000,Curb ramp near stop
321,6000,Pavement at front door
321,6000,Lighting at stop
321,6000,Shelter
321,6000,Sidewalk at stop
322,6000,Pavement at back door
322,6000,Schedule display
322,6000,Bench near stop
322,6000,Crosswalk near stop
322,6000,Curb ramp near stop
322,6000,Pavement at front door
322,6000,Lighting at stop
322,6000,Shelter
322,6000,Sidewalk at stop
322,6000,Traffic signal
324,6000,Pavement at back door
324,6000,Pavement at front door
324,6000,Lighting at stop
324,6000,Sidewalk at stop
324,6000,Telephone near stop
325,6000,Pavement at back door
325,6000,Schedule display
325,6000,Bench near stop
325,6000,Curb ramp near stop
325,6000,Pavement at front door
325,6000,Lighting at stop
325,6000,Shelter
325,6000,Sidewalk at stop
326,6000,Schedule display
326,6000,Lighting at stop
327,6000,Schedule display
327,6000,Lighting at stop
328,6000,Pavement at back door
328,6000,Schedule display
328,6000,Bench near stop
328,6000,Pavement at front door
328,6000,Lighting at stop
328,6000,Shelter
328,6000,Sidewalk at stop
329,6000,Pavement at back door
329,6000,Schedule display
329,6000,Schedule display
329,6000,Bench near stop
329,6000,Crosswalk near stop
329,6000,Curb ramp near stop
329,6000,Pavement at front door
329,6000,Lighting at stop
329,6000,Lighting at stop
329,6000,Shelter
329,6000,Sidewalk at stop
331,6000,Pavement at back door
331,6000,Schedule display
331,6000,Curb ramp near stop
331,6000,Pavement at front door
331,6000,Sidewalk at stop
332,6000,Pavement at back door
332,6000,Schedule display
332,6000,Bench near stop
332,6000,Curb ramp near stop
332,6000,Pavement at front door
332,6000,Sidewalk at stop
333,6000,Pavement at back door
333,6000,Schedule display
333,6000,Bench near stop
333,6000,Curb ramp near stop
333,6000,Pavement at front door
333,6000,Sidewalk at stop
333,6000,Telephone near stop
335,6000,Pavement at back door
335,6000,Schedule display
335,6000,Curb ramp near stop
335,6000,Pavement at front door
335,6000,Sidewalk at stop
336,6000,Pavement at back door
336,6000,Schedule display
336,6000,Bench near stop
336,6000,Curb ramp near stop
336,6000,Pavement at front door
336,6000,Lighting at stop
336,6000,Shelter
336,6000,Sidewalk at stop
340,6000,Pavement at back door
340,6000,Schedule display
340,6000,Bench near stop
340,6000,Crosswalk near stop
340,6000,Curb ramp near stop
340,6000,Pavement at front door
340,6000,Lighting at stop
340,6000,Shelter
340,6000,Sidewalk at stop
340,6000,Traffic signal
341,6000,Pavement at back door
341,6000,Schedule display
341,6000,Bench near stop
341,6000,Crosswalk near stop
341,6000,Curb ramp near stop
341,6000,Pavement at front door
341,6000,Lighting at stop
341,6000,Shelter
341,6000,Sidewalk at stop
341,6000,Traffic signal
342,6000,Pavement at back door
342,6000,Schedule display
342,6000,Bench near stop
342,6000,Pavement at front door
342,6000,Lighting at stop
342,6000,Shelter
342,6000,Sidewalk at stop
342,6000,Garbage Can
